date,top_funnel_spend_usd,conversion_rate,impressions_per_user,click_through_rate,brand_search_volume,campaign_sub_metric_1,campaign_sub_metric_2,campaign_sub_metric_3,campaign_sub_metric_4,campaign_sub_metric_5,campaign_sub_metric_6,campaign_sub_metric_7,campaign_sub_metric_8,campaign_sub_metric_9,campaign_sub_metric_10,campaign_sub_metric_11,campaign_sub_metric_12,campaign_sub_metric_13,campaign_sub_metric_14,campaign_sub_metric_15,campaign_sub_metric_16,campaign_sub_metric_17,campaign_sub_metric_18,campaign_sub_metric_19,campaign_sub_metric_20,campaign_sub_metric_21,campaign_sub_metric_22,campaign_sub_metric_23,campaign_sub_metric_24,campaign_sub_metric_25,campaign_sub_metric_26,campaign_sub_metric_27,campaign_sub_metric_28,campaign_sub_metric_29,campaign_sub_metric_30,campaign_sub_metric_31,campaign_sub_metric_32,campaign_sub_metric_33,campaign_sub_metric_34,campaign_sub_metric_35,campaign_sub_metric_36,campaign_sub_metric_37,campaign_sub_metric_38,campaign_sub_metric_39,campaign_sub_metric_40,campaign_sub_metric_41,campaign_sub_metric_42,campaign_sub_metric_43,campaign_sub_metric_44,campaign_sub_metric_45,campaign_sub_metric_46
2025-07-05,2085.97,0.0492,2170.29,0.0045,943.51,571.02,580.87,555.84,575.89,585.59,572.96,549.08,551.17,564.67,584.81,574.62,572.68,591.94,565.4,580.07,231.97,755.68,754.93,210.88,831.14,345.05,597.15,142.11,692.58,479.17,146.87,575.44,242.04,942.15,220.65,822.95,670.51,665.86,518.36,346.91,738.39,637.31,845.6,39.15,139.03,970.91,370.92,849.29,709.03,797.54,694.86
2025-07-06,2416.17,0.0496,2214.84,0.0051,719.1,426.2,419.78,443.76,417.74,441.71,430.04,425.84,410.22,429.81,422.95,422.36,427.51,418.16,428.59,435.91,121.14,265.34,227.13,238.73,348.7,137.55,457.55,259.39,93.19,186.42,229.73,394.24,717.69,435.93,235.17,435.84,217.82,735.35,496.37,690.29,904.14,367.39,855.2,36.57,182.87,357.24,972.41,734.37,958.35,228.68,601.37
2025-07-07,1332.8,0.0352,1339.94,0.0269,161.05,75.1,98.8,86.98,112.72,90.09,108.3,93.34,103.84,96.95,121.04,92.12,112.56,76.73,100.98,96.94,6.09,310.02,888.31,917.63,400.15,998.27,340.76,546.25,937.79,120.19,107.32,306.67,143.16,985.4,430.74,536.62,676.66,271.78,300.45,0.05,235.31,860.79,577.18,759.21,803.38,958.51,233.0,888.78,980.81,155.51,408.87
2025-07-08,1294.48,0.0483,2808.48,0.004,370.87,233.49,211.55,238.81,230.8,222.79,227.83,239.27,217.07,223.28,226.89,212.34,237.17,225.84,215.11,220.9,507.86,527.91,387.58,78.11,894.05,49.19,467.81,237.52,826.69,870.3,139.64,407.01,329.01,56.84,928.15,279.53,91.13,993.01,904.67,931.8,175.39,633.88,518.25,552.37,439.49,38.2,818.06,735.48,638.1,623.11,902.41
2025-07-09,862.78,0.0511,1061.13,0.0319,737.35,437.62,436.52,439.57,453.32,441.94,420.63,439.66,471.69,438.09,443.33,434.19,433.5,438.65,438.98,445.72,998.31,215.93,576.23,427.42,496.62,441.14,311.42,679.13,857.51,939.43,512.58,573.91,442.03,717.83,521.78,163.07,147.2,183.17,90.49,550.38,696.22,215.3,406.25,783.59,147.09,926.87,708.21,903.4,193.6,77.08,295.71
2025-07-10,639.65,0.0419,1471.04,0.0236,160.62,87.74,88.0,112.28,91.74,80.55,91.07,74.36,86.43,109.1,101.13,83.49,97.07,99.53,97.58,103.87,694.97,884.47,831.44,532.4,544.25,452.09,438.12,491.49,906.67,78.81,321.18,428.13,192.23,581.02,192.1,482.08,508.82,214.49,869.82,620.34,976.97,336.13,818.09,697.5,100.3,181.15,5.57,54.55,119.21,44.9,9.22
2025-07-11,1845.82,0.0367,1776.31,0.0242,623.95,381.31,368.29,381.16,372.87,364.97,368.75,354.38,365.16,362.68,399.67,365.37,367.87,380.21,369.38,380.46,308.39,85.37,188.39,898.69,956.5,300.63,358.91,771.99,408.6,349.02,423.17,263.57,449.96,500.54,266.09,463.5,921.9,288.92,376.71,664.66,749.96,847.42,182.07,907.51,297.94,912.47,993.18,456.07,946.04,106.72,196.74
2025-07-12,2590.88,0.0325,2022.83,0.0054,411.29,242.86,241.39,245.41,232.45,241.17,251.57,247.12,241.12,239.57,236.84,260.97,243.51,259.62,253.47,243.46,876.86,444.38,784.51,997.7,886.73,571.35,566.2,948.24,846.7,958.29,982.49,760.96,157.16,970.85,384.02,521.93,859.57,975.33,880.62,561.37,284.58,386.48,56.22,885.82,798.02,56.23,756.44,746.9,433.93,0.24,109.52
2025-07-13,2029.51,0.0273,1227.23,0.0264,658.82,405.89,389.81,390.1,390.05,374.93,369.05,401.43,397.73,423.09,384.09,386.14,415.32,380.22,413.99,398.54,781.72,849.42,596.16,753.39,169.47,149.98,237.92,115.8,158.06,83.16,156.7,531.47,559.01,129.65,623.26,952.8,968.75,988.29,728.76,856.76,419.96,535.8,947.89,788.33,364.46,948.22,682.45,583.3,194.82,696.99,318.99
2025-07-14,1008.54,0.0441,844.51,0.0351,141.17,90.87,93.03,81.29,89.64,85.18,110.19,88.46,80.0,74.32,77.15,85.97,81.62,79.13,77.16,89.5,15.42,615.84,893.34,970.79,473.22,783.91,988.66,334.67,21.64,643.64,540.81,67.68,663.71,896.0,440.03,603.9,650.48,794.89,104.17,609.7,384.32,648.94,3.78,475.19,159.9,200.8,405.32,175.17,933.89,562.24,825.88
2025-07-15,1023.81,0.0599,2331.86,0.0038,884.38,537.47,519.58,534.91,543.59,528.14,535.94,532.31,536.75,517.09,530.95,525.6,534.23,534.92,513.98,520.56,816.86,292.33,171.97,787.1,971.3,332.45,500.87,319.55,784.89,972.22,98.87,368.32,62.43,691.24,392.44,605.77,675.81,629.06,831.54,907.76,852.1,347.81,976.83,308.13,404.12,302.71,555.2,340.49,104.52,209.88,651.53
2025-07-16,1588.93,0.052,1365.89,0.0282,976.14,572.02,587.89,586.46,574.61,568.96,587.17,597.31,575.9,593.03,568.43,597.47,591.1,593.39,565.67,587.37,300.53,420.76,420.68,963.2,372.37,591.34,194.16,151.18,74.8,978.22,318.5,884.91,871.13,259.0,564.73,128.02,625.02,520.06,682.18,582.33,771.37,293.98,728.85,507.03,555.31,490.94,253.27,317.77,729.57,233.0,168.98
2025-07-17,1845.67,0.034,2243.71,0.006,971.99,595.31,595.37,577.26,579.54,587.24,595.01,577.8,569.38,562.42,583.42,596.31,573.19,605.13,581.69,561.58,149.67,706.69,832.84,707.27,371.57,715.64,477.07,810.3,988.52,471.22,527.53,755.24,185.14,901.67,241.83,996.49,622.82,970.62,32.3,171.12,588.98,475.25,328.5,502.07,29.58,380.72,35.48,261.35,625.26,810.97,788.82
2025-07-18,1830.63,0.0302,963.09,0.029,774.69,467.42,459.68,463.16,463.3,471.97,488.25,473.76,446.83,462.46,481.75,473.45,456.26,474.37,458.18,469.64,226.33,973.26,19.23,79.76,195.03,889.04,866.42,759.88,674.8,162.75,946.63,323.25,225.36,429.29,78.9,772.84,147.12,695.62,133.7,913.56,274.96,214.88,697.82,610.28,627.64,667.53,836.02,343.14,87.73,501.82,504.22
2025-07-19,2337.74,0.0427,1943.42,0.0234,217.08,126.55,123.07,131.03,116.29,132.52,138.95,113.93,108.01,151.7,131.76,133.31,118.19,129.68,132.33,136.85,468.58,893.14,112.2,401.92,114.32,835.79,21.81,484.43,753.45,202.08,391.23,938.18,661.35,814.23,24.41,877.2,543.74,944.73,635.63,681.63,937.99,284.21,817.88,186.1,395.1,974.81,896.48,514.85,338.75,698.53,512.71
2025-07-20,2048.27,0.0485,2097.77,0.0047,782.44,470.9,467.16,448.17,475.38,466.22,478.95,460.41,464.28,454.01,466.54,467.15,460.6,460.56,470.79,476.94,424.87,342.43,990.57,646.6,740.3,608.31,679.55,537.77,245.8,889.6,64.91,76.6,468.75,388.84,251.26,414.3,386.07,316.55,662.6,699.24,653.32,62.08,245.36,655.62,9.73,606.43,162.47,854.87,149.93,452.76,362.11
2025-07-21,626.21,0.0445,655.47,0.034,122.13,55.51,85.07,77.86,66.04,79.19,74.58,55.21,70.27,53.46,67.1,61.36,44.78,67.63,57.24,69.33,288.89,998.2,280.39,350.72,770.03,388.39,547.97,59.54,673.87,911.68,388.16,961.23,499.4,850.93,91.59,502.13,442.54,333.77,746.65,985.48,970.48,303.97,770.9,456.6,673.89,721.49,787.06,742.03,604.5,237.72,864.62
2025-07-22,742.44,0.0554,1509.81,0.0254,119.91,76.03,73.89,62.15,69.99,78.75,70.53,69.2,65.63,56.95,80.93,91.38,77.39,66.02,53.8,75.04,172.22,3.5,975.54,273.38,969.01,503.2,169.56,555.51,43.22,607.88,145.74,245.71,128.15,636.63,336.34,522.08,523.6,854.72,720.25,75.2,580.12,320.7,804.37,620.2,712.39,88.01,741.15,835.25,477.11,970.4,318.33
2025-07-23,1847.83,0.0507,903.24,0.0307,391.25,224.46,229.44,223.22,230.23,237.82,229.99,234.29,247.18,243.73,226.49,227.15,255.29,241.3,237.71,248.99,762.23,27.63,182.53,577.4,773.42,768.73,817.48,791.34,837.83,766.18,229.99,9.09,805.74,141.05,772.93,194.09,128.4,149.85,659.52,428.59,821.19,961.83,249.35,239.6,628.84,627.81,178.38,883.6,4.28,565.65,94.14
2025-07-24,1409.64,0.0306,690.12,0.0347,539.78,310.34,328.71,306.99,315.97,315.62,315.61,325.01,336.15,335.12,342.33,330.5,325.35,326.44,325.22,338.01,990.11,823.84,361.09,933.5,243.35,877.55,368.88,573.83,169.62,739.93,618.09,433.81,617.05,649.66,716.29,689.49,359.49,945.93,766.24,239.1,813.11,589.73,41.93,434.39,341.93,453.85,421.83,416.15,975.71,130.98,302.73
2025-07-25,513.8,0.0314,3469.88,0.0058,793.37,460.8,465.0,458.08,475.95,478.79,469.15,476.64,472.67,470.89,495.35,486.62,461.86,462.78,471.76,475.73,777.79,199.46,752.87,34.98,40.12,103.78,293.8,265.31,697.36,661.82,67.42,358.97,135.38,191.34,610.93,902.98,63.45,507.47,575.09,630.43,337.33,787.38,204.12,210.2,529.6,885.78,422.76,346.03,349.58,406.09,715.35
2025-07-26,913.09,0.0458,1467.06,0.0218,714.97,440.11,435.79,415.43,426.82,440.93,415.47,419.7,411.04,435.81,431.55,423.43,422.55,424.62,412.41,430.37,295.94,60.77,657.78,769.23,985.44,384.86,828.13,667.55,224.48,827.28,464.72,539.09,374.0,411.92,852.5,163.71,979.67,926.41,260.79,806.81,964.02,45.38,200.65,875.31,387.16,388.21,759.96,57.62,258.2,329.34,657.58
2025-07-27,2093.35,0.0435,2929.62,0.0063,501.31,294.49,304.87,293.7,297.07,294.82,300.03,298.89,295.12,314.69,300.67,311.17,296.2,309.56,305.5,311.9,244.81,237.15,581.12,722.73,340.45,776.12,638.53,361.49,68.45,685.41,609.46,796.77,810.41,170.3,282.07,86.32,118.53,336.79,912.38,966.31,21.94,106.54,65.24,487.96,700.62,679.45,837.66,930.49,222.44,214.09,188.02
2025-07-28,507.59,0.0274,1263.92,0.024,346.26,223.1,204.68,227.29,200.47,228.74,190.91,192.78,201.76,225.63,218.06,215.4,197.58,211.28,220.48,192.75,217.67,426.1,529.9,963.95,311.97,431.65,898.26,544.87,481.49,534.0,421.86,842.43,568.36,22.02,885.05,738.22,258.52,715.96,18.21,454.6,768.71,814.54,726.01,224.98,583.58,228.15,94.78,65.82,158.82,933.44,111.78
2025-07-29,741.21,0.0336,2544.51,0.006,997.41,593.09,590.06,593.19,601.64,593.19,600.36,612.08,591.88,595.98,609.4,615.73,607.05,604.13,601.23,595.22,136.7,730.57,843.44,930.71,905.96,332.23,629.88,487.57,169.29,236.96,19.13,401.23,108.65,211.89,399.24,273.2,891.29,482.88,366.56,786.22,965.56,623.55,379.97,41.21,81.8,259.37,562.97,741.14,999.14,880.92,660.87
2025-07-30,1323.1,0.0495,2780.68,0.0061,483.56,273.06,281.27,291.92,306.67,290.46,289.77,287.1,283.16,267.12,282.08,285.44,298.24,293.97,281.66,303.49,551.33,624.34,234.95,762.23,585.1,411.32,740.82,381.18,729.44,743.89,985.52,429.85,372.78,536.37,400.89,623.86,482.71,626.8,728.87,917.05,338.91,190.98,884.39,675.74,643.09,376.12,761.75,378.11,295.11,199.15,676.38
2025-07-31,1537.84,0.0267,2286.92,0.0039,506.25,292.58,309.1,307.75,305.15,297.02,305.22,298.86,297.21,295.54,298.48,290.89,292.19,320.01,304.19,313.5,605.4,237.62,442.47,520.41,214.87,602.84,836.45,718.88,237.57,473.44,367.12,148.18,242.69,481.56,405.35,695.76,135.64,504.37,427.16,683.33,648.11,404.8,252.17,214.64,687.24,304.06,786.19,948.78,405.51,352.15,366.15
2025-08-01,1477.94,0.0293,1914.73,0.02,247.26,160.71,160.65,149.67,158.32,150.59,143.14,164.25,144.49,144.09,135.13,143.3,155.61,150.72,134.7,152.05,705.5,503.27,155.45,204.27,889.1,999.81,54.74,883.88,342.47,294.79,778.58,47.55,517.47,501.5,98.09,321.91,384.23,967.12,24.83,242.73,562.22,538.67,453.23,989.58,370.7,253.88,147.99,419.6,871.36,762.32,842.8
2025-08-02,1170.97,0.0395,1735.52,0.0204,815.33,487.64,482.82,488.42,475.29,471.77,519.97,476.77,482.84,486.61,493.29,491.29,504.47,485.34,499.78,474.14,680.21,926.21,595.94,545.24,993.36,492.99,776.05,5.21,567.44,801.95,325.65,641.21,843.36,247.69,975.49,815.14,115.87,692.11,65.98,607.85,761.51,843.61,639.02,533.7,875.79,49.67,525.51,816.61,641.89,208.51,978.21
2025-08-03,2195.58,0.0465,1546.6,0.0241,724.31,429.11,439.17,422.64,436.17,429.13,448.19,423.33,436.67,432.71,441.25,435.17,453.61,425.43,435.41,434.09,292.33,815.01,250.54,765.35,86.68,208.49,613.71,933.62,284.97,696.71,475.02,64.44,436.27,685.16,138.51,549.99,200.22,251.32,648.64,969.95,866.18,60.41,877.46,288.98,843.01,836.75,857.56,282.65,368.69,591.56,205.65
2025-08-04,855.87,0.0394,3288.59,0.0047,298.69,180.82,158.35,193.72,168.24,168.29,166.77,168.25,182.82,190.4,165.72,175.28,207.87,181.71,161.53,173.32,330.31,323.19,333.84,895.67,862.25,162.85,69.51,511.52,377.99,937.34,388.46,733.83,433.34,704.26,340.89,869.0,52.03,909.68,964.86,987.55,603.04,596.72,524.62,657.68,175.17,64.3,318.52,299.09,898.33,699.79,577.07
2025-08-05,988.1,0.0343,2991.86,0.0058,174.14,109.5,98.64,122.56,89.72,105.84,106.81,103.81,95.38,117.23,99.93,85.39,95.47,80.08,101.48,107.8,681.51,982.26,471.25,789.71,390.52,42.35,508.58,700.73,815.62,165.44,342.54,539.09,905.35,357.97,319.3,763.29,438.23,294.03,551.86,642.36,815.9,717.04,373.52,275.22,904.27,887.37,425.12,595.52,749.72,653.97,5.35
2025-08-06,1619.74,0.0559,3395.08,0.0063,712.45,438.64,427.16,410.64,420.08,437.41,421.39,431.79,440.18,425.75,414.0,432.17,455.71,425.63,432.1,419.38,349.45,708.62,26.77,195.27,524.07,558.82,82.46,855.62,179.21,649.19,21.85,198.58,576.19,881.17,74.68,868.58,806.64,371.61,506.76,886.99,312.29,977.89,867.02,820.27,440.87,125.47,804.36,997.98,227.9,706.41,713.05
2025-08-07,1474.45,0.0324,872.89,0.0341,689.06,427.92,404.34,403.2,425.36,419.9,403.29,420.83,403.64,424.42,404.45,433.16,409.89,411.38,410.11,403.18,212.62,62.45,91.94,599.69,914.82,544.57,735.95,467.1,82.2,244.24,360.02,539.52,566.19,644.02,152.26,20.16,585.97,102.12,318.33,200.35,228.59,807.16,310.25,308.24,723.75,65.26,89.32,517.57,643.74,706.7,414.28
2025-08-08,1773.84,0.0335,2692.6,0.0044,345.93,203.96,198.2,204.76,217.06,183.84,194.16,233.28,191.38,211.14,213.07,212.2,201.64,193.92,204.8,186.91,374.34,35.16,685.93,332.17,973.38,205.23,546.5,834.97,328.36,903.58,889.49,183.0,261.91,713.04,44.86,243.51,606.35,899.97,256.69,246.08,430.67,276.23,79.42,988.25,814.1,563.0,859.49,936.31,922.4,964.81,193.27
2025-08-09,2080.99,0.0464,3315.02,0.0048,955.78,560.21,566.79,563.82,575.9,593.89,577.79,550.97,577.27,574.11,566.13,579.56,576.74,564.18,561.22,585.68,272.08,168.41,428.97,9.21,262.16,695.33,953.57,177.62,424.38,99.5,690.39,438.74,607.72,277.34,292.4,90.01,200.58,286.11,20.98,952.89,677.74,709.58,445.04,605.14,505.11,502.44,311.16,786.25,496.46,346.5,752.22
2025-08-10,1893.45,0.0409,1043.7,0.0262,235.95,137.44,144.49,146.63,126.24,144.52,134.76,147.66,133.4,150.64,138.56,147.3,135.75,149.67,147.24,137.57,88.31,727.86,864.79,200.22,212.85,741.11,183.14,159.17,542.66,656.16,145.42,799.56,575.91,0.61,866.66,442.08,343.89,258.92,272.95,135.24,187.25,763.28,785.09,844.41,399.1,491.23,1.45,795.86,733.61,878.59,810.65
2025-08-11,640.51,0.0503,699.49,0.0314,489.1,296.06,291.59,286.18,291.5,285.7,303.14,287.89,296.67,294.18,277.19,297.43,297.45,295.77,286.98,295.03,830.14,183.74,694.67,113.22,80.52,259.1,606.03,657.47,372.42,791.09,591.16,461.92,396.85,865.38,339.44,889.96,845.24,920.26,449.11,191.11,680.35,729.74,30.78,72.82,915.45,574.5,234.16,435.96,971.1,21.81,111.17
2025-08-12,1051.57,0.0526,2723.36,0.006,949.25,559.92,547.17,591.2,572.57,571.12,579.49,563.69,545.52,590.13,571.42,578.87,556.35,570.57,547.99,569.53,853.11,511.49,8.1,842.72,561.8,344.1,211.58,870.14,789.91,354.92,892.23,148.7,990.7,822.42,123.69,467.54,87.86,805.53,197.95,420.55,394.09,820.14,585.88,348.3,230.85,287.06,89.5,386.54,690.41,288.2,41.0
2025-08-13,897.8,0.0474,2223.42,0.0066,477.75,277.08,265.45,298.56,288.41,288.41,300.39,280.46,300.58,272.27,286.21,290.61,284.27,289.72,282.94,275.98,219.75,93.26,616.71,258.51,13.6,990.47,614.06,892.43,39.32,954.14,700.03,723.83,881.89,123.19,645.69,849.71,857.93,141.08,87.35,589.58,795.58,903.73,594.46,737.49,256.97,662.95,92.38,191.92,102.44,48.66,334.08
2025-08-14,865.98,0.0339,3025.49,0.0038,674.67,408.24,398.74,406.93,386.37,398.14,396.28,395.72,411.53,399.65,397.51,401.68,417.66,405.73,414.62,392.21,64.77,920.89,93.72,284.7,411.9,374.26,722.65,643.74,431.77,850.73,148.68,186.77,749.59,374.11,996.6,327.18,483.69,769.32,717.73,603.82,36.84,98.43,928.54,655.06,361.62,502.4,692.84,963.94,244.56,651.2,625.99
2025-08-15,1959.52,0.0346,919.32,0.0296,457.83,274.21,279.28,284.97,265.8,276.68,279.45,291.55,259.7,273.44,272.81,266.74,274.13,287.13,270.83,264.65,738.83,343.96,780.93,959.94,73.38,760.8,722.3,525.49,382.26,294.62,867.83,738.55,537.35,661.34,232.32,339.57,837.15,913.03,894.62,291.98,667.98,104.76,286.46,194.24,859.47,334.74,213.98,959.39,595.1,100.79,793.42
2025-08-16,1525.51,0.035,2885.8,0.005,346.79,208.4,180.6,219.14,207.44,202.0,214.4,216.5,193.29,212.47,209.88,205.59,209.49,209.31,225.46,200.84,211.53,908.13,991.51,379.09,405.23,452.73,815.07,331.39,647.58,7.54,301.54,479.35,462.06,652.11,279.57,895.56,318.01,78.51,936.77,920.61,649.82,796.4,278.84,356.2,938.79,826.5,934.74,747.07,275.56,845.71,546.06
2025-08-17,2573.3,0.0336,1104.88,0.0295,985.58,583.76,586.35,585.71,596.71,587.3,586.61,591.58,608.07,604.03,583.2,594.49,596.1,576.77,595.64,595.01,393.44,944.88,531.2,9.59,39.93,793.34,853.55,980.0,966.28,296.66,454.08,453.74,184.9,860.35,971.85,425.82,338.84,825.21,618.0,915.1,940.94,252.37,440.48,263.44,220.07,727.72,516.44,296.25,957.54,646.59,580.75
2025-08-18,1446.71,0.052,990.97,0.0285,468.4,278.74,275.78,272.88,259.08,274.18,273.32,294.55,273.67,280.8,266.28,277.88,292.75,297.34,284.43,273.08,64.14,6.13,682.78,283.85,835.22,769.02,77.27,319.7,510.38,281.31,526.14,851.44,305.74,140.27,178.78,789.77,751.6,547.42,52.77,392.07,713.37,58.54,356.91,613.37,863.87,393.61,460.1,245.18,405.35,28.82,799.86
2025-08-19,1692.22,0.046,992.8,0.0309,904.69,533.57,556.7,543.6,541.19,528.49,558.91,527.69,534.47,528.59,560.87,545.96,526.26,546.52,541.53,560.28,226.27,464.14,237.31,119.3,209.74,667.76,343.27,744.19,986.88,889.96,850.51,708.6,773.96,429.94,511.21,236.64,785.0,669.2,740.86,434.29,796.3,401.23,736.35,344.57,258.2,847.62,434.28,988.61,457.23,714.78,528.84
2025-08-20,1253.96,0.0587,2943.72,0.0045,306.96,193.08,180.33,192.79,185.61,185.63,186.45,170.87,161.51,192.6,177.84,188.57,190.02,178.28,183.49,194.45,792.9,24.66,437.6,102.81,328.31,854.78,687.12,531.98,302.25,967.12,931.61,32.91,453.75,97.22,239.65,948.8,229.64,492.85,110.1,702.5,904.59,819.88,641.75,309.05,970.64,920.26,692.59,66.54,701.6,862.03,611.15
2025-08-21,1365.36,0.0402,2495.59,0.005,291.79,185.43,178.91,176.47,183.57,180.93,181.44,153.3,171.57,182.63,174.11,183.41,172.4,162.54,172.44,183.16,804.4,908.69,856.1,77.49,870.05,939.22,498.59,608.51,30.87,70.44,929.65,296.17,882.27,389.6,932.35,574.58,972.87,697.8,669.75,663.0,675.05,126.57,758.92,207.38,597.41,536.87,452.26,843.56,524.25,661.12,516.22
2025-08-22,1238.78,0.0463,2069.2,0.0055,128.02,58.35,78.22,61.04,83.74,81.96,68.59,69.82,74.54,57.39,86.92,89.64,78.48,80.77,73.79,75.62,207.08,518.41,167.42,593.26,746.27,579.98,190.68,393.48,165.66,471.29,7.95,870.92,147.91,15.11,981.52,759.32,84.49,34.1,779.37,382.3,290.15,671.84,820.04,409.03,7.09,214.95,128.6,355.46,382.15,30.52,880.46
2025-08-23,1110.01,0.0375,1576.49,0.0242,686.5,402.6,390.59,403.87,417.73,420.1,399.71,413.52,419.06,411.86,447.19,412.68,422.5,410.73,417.21,427.04,335.91,74.94,265.54,189.35,219.04,237.47,552.71,964.82,395.12,548.33,921.89,18.33,508.35,898.27,814.7,89.52,68.5,762.71,725.86,414.24,869.77,3.62,922.98,195.5,34.13,915.79,880.17,418.87,76.64,857.92,235.52
2025-08-24,2217.15,0.0445,3131.6,0.0046,431.67,244.04,266.69,258.26,251.0,262.25,253.31,260.03,245.01,243.1,246.56,245.93,247.06,274.75,249.65,256.82,134.24,110.28,445.43,361.24,71.9,398.63,407.44,571.68,316.33,92.91,54.39,545.25,646.97,527.04,314.78,492.66,595.5,33.34,951.88,348.04,747.58,109.74,430.94,962.57,147.48,189.48,428.4,831.98,596.45,732.46,263.99
2025-08-25,921.16,0.0389,1677.34,0.023,877.92,520.25,528.91,526.0,507.67,521.43,525.51,528.25,511.55,520.11,531.25,523.3,516.63,523.29,515.99,526.44,74.17,383.51,712.25,862.02,715.67,758.31,390.04,937.79,97.05,377.5,265.77,727.83,516.85,849.8,403.49,901.04,722.74,455.3,738.15,235.39,424.44,350.85,984.7,154.5,187.57,48.42,74.0,90.6,867.58,378.45,127.96
2025-08-26,536.47,0.0359,2949.8,0.0049,525.89,314.7,320.62,335.26,311.6,323.93,304.89,301.42,320.04,306.51,308.46,315.97,296.18,307.16,304.3,317.23,992.17,940.23,375.88,424.34,390.7,650.88,809.75,7.59,432.66,317.08,514.99,621.86,889.23,59.9,242.31,877.04,960.89,150.96,693.21,458.14,710.53,83.6,215.66,913.3,767.62,327.49,529.37,354.17,685.76,328.63,819.47
2025-08-27,1468.21,0.0536,1817.4,0.0211,971.37,568.33,622.09,568.96,592.84,569.25,582.73,590.86,592.89,590.92,577.44,564.47,577.33,591.78,603.28,589.84,655.59,692.91,927.73,915.69,766.08,177.8,407.6,572.67,338.12,536.06,479.93,760.53,989.56,227.46,890.76,46.81,404.95,823.57,261.74,686.43,867.69,845.9,714.37,428.47,222.77,726.97,647.35,952.02,381.5,479.82,411.78
2025-08-28,765.67,0.0311,1630.83,0.0232,266.97,150.97,139.34,165.24,174.12,151.18,143.3,162.58,144.47,161.35,152.98,174.07,173.49,169.44,165.49,166.55,542.1,867.62,94.46,497.94,445.29,51.24,26.45,717.19,122.62,661.19,604.71,725.69,115.83,259.38,914.56,303.7,25.29,313.66,924.77,741.97,975.65,864.07,534.01,377.87,969.14,923.27,275.58,699.07,127.73,867.1,347.89
2025-08-29,1910.69,0.0261,1888.04,0.0243,881.76,519.02,546.3,543.95,536.16,519.41,517.86,536.39,539.87,516.2,517.8,530.48,527.85,530.74,532.1,524.31,765.5,366.46,370.8,398.84,346.0,682.96,58.06,745.08,296.12,703.49,479.45,692.03,129.95,386.69,418.87,443.32,602.9,454.09,179.54,778.87,952.35,755.57,816.9,231.32,636.11,637.29,800.34,754.94,816.34,252.06,981.35
2025-08-30,2703.25,0.0444,1404.13,0.0271,798.94,481.43,476.49,502.08,483.66,490.16,486.07,460.43,479.74,488.16,478.95,483.18,465.96,486.13,468.79,474.03,840.08,43.21,708.95,750.39,451.21,251.08,856.24,904.98,886.44,136.76,934.38,821.54,130.32,802.87,656.53,172.26,289.7,428.75,904.9,374.73,325.33,242.48,476.77,635.76,692.52,951.84,669.78,757.51,941.75,100.96,926.8
2025-08-31,2621.22,0.0302,2742.83,0.0047,793.83,476.99,479.17,472.25,480.09,485.73,482.34,479.41,487.22,461.96,461.55,489.95,471.44,475.92,482.53,482.7,806.71,974.32,225.99,73.18,748.56,499.67,960.6,4.4,302.05,812.95,240.55,645.69,681.18,386.56,165.55,730.0,432.95,772.5,312.66,764.64,421.69,523.25,783.94,685.53,217.82,92.37,650.34,60.57,388.27,864.64,971.99
2025-09-01,1055.24,0.0466,2008.16,0.0057,860.3,508.97,515.73,521.1,510.62,521.06,512.26,504.31,515.48,519.48,525.65,509.88,501.3,518.52,515.02,523.34,16.54,17.17,656.41,89.48,902.22,746.75,688.41,0.33,713.96,678.54,274.02,402.42,372.68,204.65,434.94,184.51,488.47,481.14,130.16,6.52,109.54,184.19,930.17,467.57,892.71,60.75,420.82,203.21,728.64,26.29,142.3
2025-09-02,523.18,0.0616,1196.64,0.0274,784.92,472.72,466.71,476.65,469.65,481.67,460.78,466.98,445.73,462.81,471.5,476.69,459.7,482.6,473.09,467.02,186.81,947.65,164.22,651.97,49.77,562.67,364.37,472.26,612.05,889.07,920.74,471.91,733.31,64.99,631.5,346.64,64.51,788.96,826.68,477.05,247.54,281.28,732.29,55.71,667.81,604.19,961.92,491.26,410.76,911.0,891.25
2025-09-03,1892.48,0.0617,3198.72,0.0062,663.6,392.69,392.46,400.11,414.85,389.37,387.88,403.5,396.64,394.5,402.38,397.06,402.05,404.41,388.39,382.29,654.91,368.68,55.98,486.94,524.11,83.3,938.6,29.29,427.18,449.34,76.74,716.72,405.47,79.49,385.4,663.28,485.98,73.51,2.5,793.9,882.42,516.01,776.09,918.51,864.41,966.12,274.19,368.15,502.27,305.75,328.71
2025-09-04,1142.28,0.0373,1651.67,0.0242,218.12,128.16,134.17,129.88,121.45,134.36,127.14,131.78,141.47,135.91,126.21,129.03,119.13,129.18,132.47,128.8,375.76,10.09,121.02,790.42,32.84,185.58,662.8,974.53,239.03,893.89,609.56,876.31,627.61,760.05,357.6,482.09,426.32,191.59,832.09,630.04,360.85,735.01,67.18,980.33,956.48,502.72,577.71,410.91,836.48,508.22,12.66
